%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=210461, 2015/05/9 19:27:29.62)
25 301 1.386506e+01 0 0 1.130470e-01 2.051021e-01 1.744748e-02 5.492688e-03 7.933236e-01 1.357889e+00 6.199202e-03 6.021322e-03 6.089544e-03 5.909521e-03 5.491550e-03 6.716689e+00 1.257327e+01 2.356792e-01 6.264694e-03 8.933341e+00 5.191270e+00 4.111385e-03 
26 313 1.318661e+01 0 0 1.074626e-01 1.934976e-01 1.667091e-02 5.189191e-03 7.643254e-01 1.287651e+00 6.010504e-03 5.704427e-03 5.774770e-03 5.622622e-03 5.268145e-03 6.353638e+00 1.186248e+01 2.233033e-01 5.963406e-03 8.440131e+00 4.894549e+00 3.859875e-03 
27 325 1.277358e+01 0 0 1.026318e-01 1.852931e-01 1.641415e-02 4.958493e-03 7.453373e-01 1.239299e+00 5.835432e-03 5.565300e-03 5.616645e-03 5.468051e-03 5.137626e-03 6.118265e+00 1.137849e+01 2.154696e-01 5.768619e-03 8.168168e+00 4.707319e+00 3.706249e-03 
28 337 1.281357e+01 0 0 1.020137e-01 1.858728e-01 1.655085e-02 4.955823e-03 7.502673e-01 1.245812e+00 5.830772e-03 5.595270e-03 5.629980e-03 5.455234e-03 5.147901e-03 6.180873e+00 1.136846e+01 2.155631e-01 5.879459e-03 8.208676e+00 4.698464e+00 3.643413e-03 
29 349 1.364103e+01 0 0 1.074840e-01 1.962823e-01 1.800188e-02 5.284639e-03 7.993499e-01 1.326413e+00 6.212191e-03 5.981124e-03 5.982157e-03 5.837606e-03 5.483001e-03 6.632761e+00 1.205250e+01 2.283129e-01 6.436497e-03 8.945808e+00 4.973906e+00 3.824495e-03 
30 361 1.467950e+01 0 0 1.156783e-01 2.107087e-01 1.991521e-02 5.720559e-03 8.670350e-01 1.445082e+00 6.683912e-03 6.447323e-03 6.442680e-03 6.280773e-03 5.879921e-03 7.000692e+00 1.300268e+01 2.446124e-01 6.956045e-03 9.706374e+00 5.357028e+00 4.052092e-03 
31 373 1.524892e+01 0 0 1.195332e-01 2.177459e-01 2.072821e-02 5.902130e-03 8.932563e-01 1.526060e+00 7.001874e-03 6.712198e-03 6.666474e-03 6.560896e-03 6.075336e-03 7.209938e+00 1.348966e+01 2.530314e-01 7.233969e-03 1.012177e+01 5.564140e+00 4.176782e-03 
32 385 1.557607e+01 0 0 1.213503e-01 2.214241e-01 2.131219e-02 5.994612e-03 9.033816e-01 1.560035e+00 7.121608e-03 6.859216e-03 6.815654e-03 6.684310e-03 6.188954e-03 7.323728e+00 1.385000e+01 2.566563e-01 7.425652e-03 1.043811e+01 5.687813e+00 4.188472e-03 
33 397 1.580656e+01 0 0 1.226976e-01 2.242359e-01 2.157142e-02 6.073699e-03 9.165134e-01 1.581033e+00 7.239322e-03 6.935394e-03 7.029683e-03 6.870111e-03 6.335449e-03 7.427399e+00 1.399530e+01 2.595393e-01 7.611945e-03 1.059397e+01 5.760345e+00 4.214640e-03 
34 409 1.656656e+01 0 0 1.281127e-01 2.341119e-01 2.261934e-02 6.383814e-03 9.518092e-01 1.686779e+00 7.574157e-03 7.342026e-03 7.333345e-03 7.190195e-03 6.693882e-03 7.774717e+00 1.468497e+01 2.746692e-01 8.015282e-03 1.154038e+01 6.010097e+00 4.368587e-03 
35 421 1.663041e+01 0 0 1.277357e-01 2.338876e-01 2.262235e-02 6.397082e-03 9.519203e-01 1.700814e+00 7.615967e-03 7.427804e-03 7.336276e-03 7.306257e-03 6.679289e-03 7.778705e+00 1.466315e+01 2.747272e-01 7.974479e-03 1.164189e+01 5.983104e+00 4.321113e-03 
36 433 1.621145e+01 0 0 1.238060e-01 2.267914e-01 2.194966e-02 6.282716e-03 9.189064e-01 1.659415e+00 7.400906e-03 7.241430e-03 7.188829e-03 7.130871e-03 6.498248e-03 7.592147e+00 1.429602e+01 2.719230e-01 7.809085e-03 1.139563e+01 5.793621e+00 4.151432e-03 
37 445 1.618391e+01 0 0 1.234706e-01 2.261946e-01 2.184862e-02 6.253842e-03 9.186262e-01 1.658790e+00 7.365057e-03 7.226443e-03 7.186317e-03 7.157214e-03 6.446421e-03 7.645170e+00 1.448602e+01 2.710658e-01 7.820693e-03 1.131949e+01 5.758481e+00 4.094173e-03 
38 457 1.531601e+01 0 0 1.174390e-01 2.131051e-01 2.079704e-02 5.892697e-03 8.650126e-01 1.565589e+00 6.926677e-03 6.998470e-03 6.774387e-03 6.809049e-03 6.098274e-03 7.177832e+00 1.373430e+01 2.531606e-01 7.365672e-03 1.062146e+01 5.294427e+00 3.825684e-03 
39 469 1.451239e+01 0 0 1.106904e-01 1.968050e-01 1.976938e-02 5.554777e-03 8.185771e-01 1.486734e+00 6.517609e-03 6.601263e-03 6.398908e-03 6.438983e-03 5.779357e-03 6.777418e+00 1.287459e+01 2.393499e-01 6.920760e-03 9.991525e+00 5.006790e+00 3.584657e-03 
40 481 1.434026e+01 0 0 1.083917e-01 1.947062e-01 1.947334e-02 5.620881e-03 8.224005e-01 1.461950e+00 6.441757e-03 6.508642e-03 6.289195e-03 6.287703e-03 5.695641e-03 6.705325e+00 1.268863e+01 2.352501e-01 6.842189e-03 9.860060e+00 4.997688e+00 3.431867e-03 
41 493 1.420383e+01 0 0 1.056574e-01 1.912583e-01 1.926209e-02 5.561454e-03 8.219074e-01 1.430834e+00 6.458530e-03 6.413186e-03 6.240892e-03 6.165448e-03 5.617100e-03 6.626594e+00 1.263242e+01 2.340948e-01 6.732331e-03 9.669450e+00 4.993251e+00 3.346608e-03 
42 505 1.413788e+01 0 0 1.043943e-01 1.896543e-01 1.906492e-02 5.536576e-03 8.198028e-01 1.424463e+00 6.410287e-03 6.387109e-03 6.233314e-03 6.186720e-03 5.580936e-03 6.656565e+00 1.248312e+01 2.321045e-01 6.729626e-03 9.585532e+00 4.973903e+00 3.291528e-03 
43 517 1.369494e+01 0 0 1.013118e-01 1.816090e-01 1.840728e-02 5.328674e-03 7.945860e-01 1.390130e+00 6.202625e-03 6.135449e-03 5.988849e-03 6.102418e-03 5.413277e-03 6.519103e+00 1.205839e+01 2.234135e-01 6.489685e-03 9.360069e+00 4.807473e+00 3.157993e-03 
44 529 1.389136e+01 0 0 1.021846e-01 1.836802e-01 1.853595e-02 5.401971e-03 8.179881e-01 1.404836e+00 6.328300e-03 6.227523e-03 6.054753e-03 6.172794e-03 5.449280e-03 6.666524e+00 1.214818e+01 2.254681e-01 6.623031e-03 9.575594e+00 4.892578e+00 3.162337e-03 
45 541 1.446890e+01 0 0 1.064641e-01 1.962937e-01 1.955047e-02 5.748237e-03 8.560056e-01 1.473682e+00 6.628076e-03 6.420929e-03 6.253841e-03 6.469316e-03 5.659343e-03 6.927742e+00 1.258388e+01 2.330696e-01 6.876544e-03 1.003463e+01 5.075533e+00 3.229966e-03 
46 553 1.410070e+01 0 0 1.029622e-01 1.908032e-01 1.901714e-02 5.626001e-03 8.371742e-01 1.425557e+00 6.480434e-03 6.236928e-03 6.044010e-03 6.281457e-03 5.502605e-03 6.763430e+00 1.218046e+01 2.252342e-01 6.711814e-03 9.851225e+00 4.922311e+00 3.081921e-03 
47 565 1.452808e+01 0 0 1.062350e-01 1.964990e-01 2.027376e-02 5.766064e-03 8.666614e-01 1.468168e+00 6.806871e-03 6.391518e-03 6.183893e-03 6.472497e-03 5.655818e-03 6.972226e+00 1.256040e+01 2.326463e-01 6.902198e-03 1.018610e+01 5.130759e+00 3.130558e-03 
48 577 1.510218e+01 0 0 1.107547e-01 1.986470e-01 2.106895e-02 5.972389e-03 9.354214e-01 1.528925e+00 7.095617e-03 6.633924e-03 6.360908e-03 6.732303e-03 5.869161e-03 7.218250e+00 1.300148e+01 2.445023e-01 7.226230e-03 1.061501e+01 5.468168e+00 3.226192e-03 
49 589 1.577378e+01 0 0 1.153745e-01 2.070981e-01 2.201652e-02 6.205387e-03 9.832332e-01 1.582477e+00 7.410828e-03 7.004672e-03 6.656585e-03 7.069282e-03 6.106011e-03 7.534832e+00 1.354724e+01 2.533324e-01 7.526212e-03 1.118011e+01 5.754960e+00 3.333611e-03 
50 601 1.582528e+01 0 0 1.149280e-01 2.063622e-01 2.194391e-02 6.354971e-03 9.970537e-01 1.592022e+00 7.643815e-03 7.012639e-03 6.670807e-03 7.103007e-03 6.117345e-03 7.520236e+00 1.356776e+01 2.524076e-01 7.593454e-03 1.132598e+01 5.831989e+00 3.297139e-03 
51 613 1.573339e+01 0 0 1.137532e-01 2.040871e-01 2.180568e-02 6.430830e-03 9.937430e-01 1.574618e+00 7.607502e-03 6.941247e-03 6.665278e-03 7.019851e-03 6.060713e-03 7.442559e+00 1.351991e+01 2.496476e-01 7.517631e-03 1.127828e+01 5.753478e+00 3.253281e-03 
52 625 1.544891e+01 0 0 1.112858e-01 1.986348e-01 2.143256e-02 6.359761e-03 9.778274e-01 1.538704e+00 7.446784e-03 6.775745e-03 6.566695e-03 6.924775e-03 5.926189e-03 7.295952e+00 1.329044e+01 2.430140e-01 7.372652e-03 1.110152e+01 5.689136e+00 3.169814e-03 
53 637 1.503603e+01 0 0 1.087157e-01 1.904317e-01 2.089126e-02 6.211192e-03 9.581250e-01 1.518212e+00 7.286004e-03 6.618607e-03 6.434411e-03 6.679916e-03 5.755079e-03 7.050959e+00 1.294957e+01 2.386511e-01 7.125129e-03 1.080934e+01 5.563944e+00 3.066087e-03 
54 649 1.549410e+01 0 0 1.117842e-01 1.958030e-01 2.166107e-02 6.355704e-03 1.004712e+00 1.563842e+00 7.627791e-03 6.865717e-03 6.657777e-03 6.927147e-03 5.926893e-03 7.214873e+00 1.335139e+01 2.435699e-01 7.361218e-03 1.109106e+01 5.688188e+00 3.129549e-03 
55 661 1.604298e+01 0 0 1.173067e-01 2.030688e-01 2.228190e-02 6.598689e-03 1.054653e+00 1.619530e+00 7.928767e-03 7.070147e-03 6.940105e-03 7.161601e-03 6.150422e-03 7.380264e+00 1.394502e+01 2.539976e-01 7.638759e-03 1.151852e+01 5.844869e+00 3.183812e-03 
56 673 1.676923e+01 0 0 1.264934e-01 2.116966e-01 2.323231e-02 6.844532e-03 1.098713e+00 1.716263e+00 8.258076e-03 7.353062e-03 7.243776e-03 7.468659e-03 6.416966e-03 7.665100e+00 1.452158e+01 2.649947e-01 7.972147e-03 1.223452e+01 6.172591e+00 3.292252e-03 
57 685 1.764153e+01 0 0 1.358259e-01 2.195394e-01 2.431164e-02 7.167645e-03 1.151954e+00 1.807978e+00 8.669791e-03 7.729625e-03 7.669672e-03 7.900592e-03 6.830220e-03 8.005241e+00 1.536766e+01 2.788675e-01 8.425598e-03 1.284392e+01 6.600811e+00 3.390050e-03 
58 697 1.763512e+01 0 0 1.367693e-01 2.145615e-01 2.421466e-02 7.126924e-03 1.148915e+00 1.806369e+00 8.696957e-03 7.803129e-03 7.686367e-03 7.950183e-03 6.857961e-03 7.916362e+00 1.533569e+01 2.775562e-01 8.344494e-03 1.282106e+01 6.600874e+00 3.370208e-03 
59 709 1.696396e+01 0 0 1.315785e-01 2.051439e-01 2.311003e-02 6.934178e-03 1.102804e+00 1.726708e+00 8.305468e-03 7.473916e-03 7.441011e-03 7.607209e-03 6.612410e-03 7.587202e+00 1.466268e+01 2.628458e-01 7.995680e-03 1.226598e+01 6.355479e+00 3.182976e-03 
60 721 1.636741e+01 0 0 1.266345e-01 1.955411e-01 2.223506e-02 6.718776e-03 1.061159e+00 1.655938e+00 8.014865e-03 7.225197e-03 7.258514e-03 7.338494e-03 6.426909e-03 7.264395e+00 1.402922e+01 2.531480e-01 7.715153e-03 1.178604e+01 6.063678e+00 3.042937e-03 
61 733 1.657877e+01 0 0 1.278989e-01 1.978547e-01 2.267002e-02 6.893907e-03 1.071767e+00 1.686598e+00 8.278385e-03 7.308664e-03 7.379807e-03 7.402642e-03 6.543354e-03 7.441112e+00 1.416794e+01 2.608712e-01 7.781409e-03 1.184462e+01 6.122925e+00 3.050296e-03 
62 745 1.658757e+01 0 0 1.278366e-01 1.975226e-01 2.300984e-02 6.878667e-03 1.057476e+00 1.682721e+00 8.280622e-03 7.303940e-03 7.431068e-03 7.353543e-03 6.579972e-03 7.425174e+00 1.408077e+01 2.607314e-01 7.744532e-03 1.180967e+01 6.068793e+00 3.017770e-03 
63 757 1.627790e+01 0 0 1.264257e-01 1.937413e-01 2.264449e-02 6.833109e-03 1.033980e+00 1.650147e+00 8.061712e-03 7.118937e-03 7.304500e-03 7.114954e-03 6.448894e-03 7.244894e+00 1.381640e+01 2.536780e-01 7.613810e-03 1.153562e+01 5.937401e+00 2.931977e-03 
64 769 1.607746e+01 0 0 1.247870e-01 1.899224e-01 2.246728e-02 6.784515e-03 1.020696e+00 1.625737e+00 8.055666e-03 7.085688e-03 7.188394e-03 7.028303e-03 6.394778e-03 7.032871e+00 1.356155e+01 2.503211e-01 7.540923e-03 1.144102e+01 5.819199e+00 2.871270e-03 
65 781 1.537178e+01 0 0 1.189139e-01 1.799110e-01 2.140697e-02 6.438291e-03 9.822614e-01 1.567764e+00 7.784048e-03 6.801265e-03 6.831183e-03 6.774043e-03 6.110040e-03 6.771941e+00 1.284619e+01 2.384106e-01 7.166185e-03 1.087722e+01 5.522737e+00 2.726185e-03 
66 793 1.512758e+01 0 0 1.175992e-01 1.761100e-01 2.125684e-02 6.321299e-03 9.507396e-01 1.559775e+00 7.717827e-03 6.816472e-03 6.718236e-03 6.676509e-03 5.989014e-03 6.706671e+00 1.270138e+01 2.398251e-01 7.082234e-03 1.078007e+01 5.366190e+00 2.657519e-03 
67 805 1.444567e+01 0 0 1.111316e-01 1.674662e-01 2.029418e-02 5.972542e-03 9.094113e-01 1.487662e+00 7.293856e-03 6.531948e-03 6.414799e-03 6.330743e-03 5.764474e-03 6.448838e+00 1.211563e+01 2.282674e-01 6.715169e-03 1.030182e+01 5.050136e+00 2.478690e-03 
68 817 1.367935e+01 0 0 1.048440e-01 1.580370e-01 1.920012e-02 5.611069e-03 8.597727e-01 1.398342e+00 6.825406e-03 6.333560e-03 6.018172e-03 5.996215e-03 5.457628e-03 6.143418e+00 1.142734e+01 2.159366e-01 6.329430e-03 9.668601e+00 4.759536e+00 2.304193e-03 
69 829 1.290714e+01 0 0 9.886827e-02 1.484162e-01 1.800059e-02 5.379872e-03 8.079129e-01 1.311047e+00 6.420203e-03 6.005514e-03 5.637376e-03 5.659716e-03 5.113815e-03 5.781157e+00 1.086935e+01 2.042574e-01 5.990708e-03 9.177194e+00 4.464609e+00 2.151569e-03 
70 841 1.260552e+01 0 0 9.607551e-02 1.440672e-01 1.757389e-02 5.283276e-03 7.885274e-01 1.282487e+00 6.276105e-03 5.839005e-03 5.467296e-03 5.481831e-03 5.043240e-03 5.610657e+00 1.070050e+01 1.986522e-01 5.800246e-03 8.930924e+00 4.326627e+00 2.077685e-03 
71 853 1.164924e+01 0 0 8.945132e-02 1.340134e-01 1.621345e-02 4.890986e-03 7.173392e-01 1.178138e+00 5.790048e-03 5.426600e-03 5.063573e-03 5.056646e-03 4.621186e-03 5.140406e+00 9.861145e+00 1.825409e-01 5.338233e-03 8.312924e+00 3.974693e+00 1.898824e-03 
72 865 1.100345e+01 0 0 8.494565e-02 1.234354e-01 1.537770e-02 4.617768e-03 6.755322e-01 1.104861e+00 5.463897e-03 5.129773e-03 4.769716e-03 4.756419e-03 4.372781e-03 4.843245e+00 9.243742e+00 1.715125e-01 4.955279e-03 7.887702e+00 3.747116e+00 1.766337e-03 
73 877 1.018047e+01 0 0 7.823345e-02 1.135116e-01 1.413099e-02 4.249684e-03 6.263095e-01 1.018651e+00 5.015224e-03 4.717856e-03 4.395863e-03 4.393002e-03 4.026184e-03 4.475897e+00 8.514610e+00 1.581605e-01 4.580731e-03 7.182276e+00 3.484619e+00 1.601558e-03 
74 889 9.655718e+00 0 0 7.444276e-02 1.066399e-01 1.331644e-02 4.060103e-03 5.959016e-01 9.654023e-01 4.781282e-03 4.477201e-03 4.105440e-03 4.157472e-03 3.787427e-03 4.239199e+00 8.105280e+00 1.485600e-01 4.355036e-03 6.821721e+00 3.269719e+00 1.493454e-03 
75 901 9.956529e+00 0 0 7.687467e-02 1.089370e-01 1.368333e-02 4.248900e-03 6.122278e-01 1.031472e+00 4.902166e-03 4.649067e-03 4.217654e-03 4.330668e-03 3.887940e-03 4.346254e+00 8.517080e+00 1.531179e-01 4.536460e-03 7.158909e+00 3.402310e+00 1.525699e-03 
76 913 9.609904e+00 0 0 7.330964e-02 1.046384e-01 1.306544e-02 4.129413e-03 5.884775e-01 9.981832e-01 4.717762e-03 4.492037e-03 4.068926e-03 4.175465e-03 3.749339e-03 4.173296e+00 8.232562e+00 1.476302e-01 4.353687e-03 6.926565e+00 3.296053e+00 1.456418e-03 
77 925 9.351911e+00 0 0 7.149496e-02 1.016997e-01 1.268583e-02 4.014844e-03 5.772515e-01 9.811676e-01 4.701942e-03 4.394284e-03 3.952644e-03 4.070729e-03 3.663952e-03 4.069631e+00 8.021762e+00 1.439141e-01 4.284022e-03 6.588369e+00 3.145172e+00 1.411408e-03 
78 937 9.049261e+00 0 0 6.879948e-02 9.769220e-02 1.217708e-02 3.902229e-03 5.539456e-01 9.372602e-01 4.555621e-03 4.284379e-03 3.792524e-03 3.925813e-03 3.544543e-03 3.937035e+00 7.816807e+00 1.398194e-01 4.158749e-03 6.358795e+00 3.072000e+00 1.354551e-03 
79 949 8.700675e+00 0 0 6.610248e-02 9.322588e-02 1.166207e-02 3.750596e-03 5.347703e-01 9.017444e-01 4.439343e-03 4.206102e-03 3.662419e-03 3.795225e-03 3.436812e-03 3.791949e+00 7.468440e+00 1.344557e-01 3.981555e-03 6.091265e+00 2.936592e+00 1.287347e-03 
80 961 8.879365e+00 0 0 6.681874e-02 9.497370e-02 1.206129e-02 3.830326e-03 5.408996e-01 9.210173e-01 4.498549e-03 4.389445e-03 3.816044e-03 3.894914e-03 3.520135e-03 3.872187e+00 7.638029e+00 1.382134e-01 4.090351e-03 6.430285e+00 3.006326e+00 1.283748e-03 
81 973 9.263114e+00 0 0 7.150150e-02 9.880459e-02 1.253814e-02 3.968984e-03 5.619819e-01 9.614948e-01 4.662518e-03 4.566079e-03 3.998768e-03 4.052545e-03 3.627035e-03 4.121307e+00 8.035478e+00 1.444082e-01 4.327399e-03 6.789808e+00 3.161586e+00 1.324589e-03 
82 985 9.256778e+00 0 0 7.247477e-02 9.778601e-02 1.253500e-02 3.994596e-03 5.666311e-01 9.562847e-01 4.642677e-03 4.555654e-03 4.007451e-03 4.029910e-03 3.629631e-03 4.111620e+00 8.047160e+00 1.450636e-01 4.361537e-03 6.796133e+00 3.163247e+00 1.316265e-03 
83 997 9.129927e+00 0 0 7.135220e-02 9.639219e-02 1.226570e-02 4.045290e-03 5.559738e-01 9.599828e-01 4.575971e-03 4.552770e-03 3.943341e-03 4.024987e-03 3.596911e-03 4.042843e+00 7.924164e+00 1.426230e-01 4.301637e-03 6.691246e+00 3.119880e+00 1.280600e-03 
84 1009 8.752645e+00 0 0 6.882245e-02 9.208578e-02 1.168232e-02 3.901569e-03 5.303206e-01 9.239205e-01 4.359402e-03 4.407581e-03 3.774247e-03 3.906986e-03 3.446109e-03 3.839016e+00 7.562169e+00 1.361987e-01 4.123347e-03 6.404683e+00 2.962945e+00 1.221679e-03 
85 1021 8.099850e+00 0 0 6.286638e-02 8.406136e-02 1.081867e-02 3.625219e-03 4.922781e-01 8.525110e-01 4.019083e-03 4.100852e-03 3.502012e-03 3.660422e-03 3.167840e-03 3.515755e+00 7.009245e+00 1.258340e-01 3.808427e-03 5.891784e+00 2.735299e+00 1.119864e-03 
86 1033 7.541284e+00 0 0 5.863320e-02 7.741757e-02 1.014079e-02 3.362975e-03 4.567259e-01 7.947094e-01 3.743689e-03 3.823157e-03 3.226700e-03 3.396227e-03 2.941333e-03 3.238474e+00 6.485949e+00 1.184568e-01 3.546478e-03 5.457168e+00 2.527206e+00 1.026131e-03 
